nsubj(era-2, Ele-1)
rcmod(unia-4, tinham-7)
det(vocação-9, uma-8)
dobj(tinham-7, vocação-9)
adpmod(vocação-9, por-10)
adpobj(por-10, dinheiro-11)
p(coisa-2, .-12)

det(mendigo-2, O-1)
nsubj(gastava-3, mendigo-2)
root(ROOT-0, gastava-3)
dobj(gastava-3, tudo-4)
appos(tudo-4, o-5)
nsubj(tinha-7, que-6)
rcmod(o-5, tinha-7)
adpmod(tinha-7, enquanto-8)
det(marido-10, o-9)
adpobj(enquanto-8, marido-10)
adpmod(marido-10, de-11)
nsubj(colecionava-14, Carla-12)
advmod(colecionava-14, banqueiro-13)
adpcomp(de-11, colecionava-14)
dobj(colecionava-14, dinheiro-15)
p(gastava-3, .-16)

det(ganha-pão-2, O-1)
nsubj(era-3, ganha-pão-2)
root(ROOT-0, era-3)
det(Bolsa-5, a-4)
attr(era-3, Bolsa-5)
adpmod(Bolsa-5, de-6)
adpobj(de-6, Valores-7)
cc(Valores-7, e-8)
conj(Valores-7, inflação-9)
cc(Bolsa-5, e-10)
conj(Bolsa-5, lucro-11)
p(era-3, .-12)

det(ganha-pão-2, O-1)
nsubj(era-5, ganha-pão-2)
adpmod(ganha-pão-2, do-3)
adpobj(do-3, mendigo-4)
root(ROOT-0, era-5)
det(ferida-8, a-6)
amod(ferida-8, redonda-7)
acomp(era-5, ferida-8)
amod(ferida-8, aberta-9)
p(era-5, .-10)

cc(teria-18, E-1)
advmod(devia-5, ainda-2)
adpmod(ainda-2, por-3)
adpobj(por-3, cima-4)
nsubj(teria-18, devia-5)
xcomp(devia-5, ter-6)
dobj(ter-6, medo-7)
adpmod(medo-7, de-8)
adpcomp(de-8, ficar-9)
acomp(ficar-9, curado-10)
nsubj(teria-18, adivinhou-11)
dobj(adivinhou-11, ela-12)
mark(ficasse-15, porque-13)
prt(ficasse-15, se-14)
advcl(teria-18, ficasse-15)
acomp(ficasse-15, bom-16)
neg(teria-18, não-17)
root(ROOT-0, teria-18)
dobj(teria-18, o-19)
dobj(comer-21, que-20)
rcmod(o-19, comer-21)
nsubj(sabia-24, isso-22)
nsubj(sabia-24, Carla-23)
ccomp(comer-21, sabia-24)
p(sabia-24, :-25)
nsubj(tem-28, quem-26)
neg(tem-28, não-27)
ccomp(sabia-24, tem-28)
amod(emprego-30, bom-29)
dobj(tem-28, emprego-30)
mwe(de-32, depois-31)
adpmod(tem-28, de-32)
det(idade-34, certa-33)
adpobj(de-32, idade-34)
p(teria-18, .-35)

mark(moço-3, Se-1)
auxpass(moço-3, fosse-2)
advcl(ser-5, moço-3)
aux(ser-5, poderia-4)
root(ROOT-0, ser-5)
attr(ser-5, pintor-6)
adpmod(pintor-6, de-7)
adpobj(de-7, paredes-8)
p(ser-5, .-9)

mark(investia-4, Como-1)
neg(investia-4, não-2)
auxpass(investia-4, era-3)
root(ROOT-0, investia-4)
adpmod(investia-4, na-5)
adpcomp(na-5, ferida-6)
amod(ferida-6, grande-7)
adpmod(ferida-6, em-8)
adpobj(em-8, carne-9)
amod(carne-9, viva-10)
cc(viva-10, e-11)
conj(viva-10, purulenta-12)
p(investia-4, .-13)

neg(era-5, Não-1)
det(vida-3, a-2)
nsubj(era-5, vida-3)
neg(era-5, não-4)
root(ROOT-0, era-5)
acomp(era-5, bonita-6)
p(era-5, .-7)

nsubj(encostou-3, Ela-1)
prt(encostou-3, se-2)
root(ROOT-0, encostou-3)
adpmod(encostou-3, na-4)
adpobj(na-4, parede-5)
cc(encostou-3, e-6)
conj(encostou-3, resolveu-7)
advmod(pensar-9, deliberadamente-8)
xcomp(resolveu-7, pensar-9)
p(encostou-3, .-10)

root(ROOT-0, Era-1)
acomp(Era-1, diferente-2)
mark(tinha-5, porque-3)
neg(tinha-5, não-4)
advcl(Era-1, tinha-5)
det(hábito-7, o-6)
dobj(tinha-5, hábito-7)
cc(tinha-5, e-8)
nsubj(sabia-11, ela-9)
neg(sabia-11, não-10)
conj(tinha-5, sabia-11)
mark(era-14, que-12)
nsubj(era-14, pensamento-13)
ccomp(sabia-11, era-14)
attr(era-14, visão-15)
cc(visão-15, e-16)
conj(visão-15, compreensão-17)
cc(era-14, e-18)
mark(intimar-23, que-19)
nsubj(intimar-23, ninguém-20)
aux(intimar-23, podia-21)
dobj(intimar-23, se-22)
conj(era-14, intimar-23)
advmod(intimar-23, assim-24)
p(Era-1, :-25)
parataxis(Era-1, pense-26)
p(Era-1, !-27)

root(ROOT-0, Bem-1)
p(Bem-1, .-2)

cc(acontece-2, Mas-1)
root(ROOT-0, acontece-2)
mark(resolver-4, que-3)
csubj(era-5, resolver-4)
csubj(acontece-2, era-5)
det(obstáculo-7, um-6)
attr(era-5, obstáculo-7)
p(acontece-2, .-8)

root(ROOT-0, Pôs-se-1)
advmod(Pôs-se-1, então-2)
det(olhar-4, a-3)
dobj(Pôs-se-1, olhar-4)
adpmod(olhar-4, para-5)
adpcomp(para-5, dentro-6)
adpmod(dentro-6, de-7)
adpobj(de-7, si-8)
cc(Pôs-se-1, e-9)
advmod(acontecer-13, realmente-10)
aux(acontecer-13, começaram-11)
adp(acontecer-13, a-12)
conj(Pôs-se-1, acontecer-13)
p(Pôs-se-1, .-14)

mwe(que-2, Só-1)
mark(tinha-3, que-2)
root(ROOT-0, tinha-3)
det(pensamentos-5, os-4)
dobj(tinha-3, pensamentos-5)
advmod(tolos-7, mais-6)
amod(pensamentos-5, tolos-7)
p(tinha-3, .-8)

advmod(sabe-5, Assim-1)
p(Assim-1, :-2)
det(mendigo-4, esse-3)
nsubj(sabe-5, mendigo-4)
root(ROOT-0, sabe-5)
dobj(sabe-5, inglês-6)
p(sabe-5, ?-7)

det(mendigo-2, Esse-1)
nsubj(comeu-4, mendigo-2)
advmod(comeu-4, já-3)
root(ROOT-0, comeu-4)
dobj(comeu-4, caviar-5)
amod(caviar-5, bebendo-6)
dep(comeu-4, champanhe-7)
p(comeu-4, ?-8)

root(ROOT-0, Eram-1)
attr(Eram-1, pensamentos-2)
amod(pensamentos-2, tolos-3)
mark(sabia-6, porque-4)
advmod(sabia-6, claramente-5)
advcl(Eram-1, sabia-6)
mark(sabia-11, que-7)
det(mendigo-9, o-8)
nsubj(sabia-11, mendigo-9)
neg(sabia-11, não-10)
ccomp(sabia-6, sabia-11)
dobj(sabia-11, inglês-12)
cc(inglês-12, nem-13)
conj(inglês-12, experimentara-14)
amod(experimentara-14, caviar-15)
cc(caviar-15, e-16)
conj(caviar-15, champanhe-17)
p(Eram-1, .-18)

cc(impedir-5, Mas-1)
neg(impedir-5, não-2)
aux(impedir-5, pôde-3)
dobj(impedir-5, se-4)
root(ROOT-0, impedir-5)
adpmod(impedir-5, de-6)
nsubj(nascer-8, ver-7)
adpcomp(de-6, nascer-8)
adpmod(nascer-8, em-9)
adpobj(em-9, si-10)
advmod(um-12, mais-11)
num(pensamento-13, um-12)
appos(si-10, pensamento-13)
amod(pensamento-13, absurdo-14)
p(impedir-5, :-15)
nsubj(fez-18, ele-16)
advmod(fez-18, já-17)
ccomp(impedir-5, fez-18)
dobj(fez-18, esportes-19)
adpmod(esportes-19, de-20)
adpobj(de-20, inverno-21)
adpmod(fez-18, na-22)
adpobj(na-22, Suíça-23)
p(impedir-5, ?-24)

root(ROOT-0, Desesperou-se-1)
advmod(Desesperou-se-1, então-2)
p(Desesperou-se-1, .-3)

root(ROOT-0, Desesperou-se-1)
advmod(veio-5, tanto-2)
mark(veio-5, que-3)
iobj(veio-5, lhe-4)
advcl(Desesperou-se-1, veio-5)
det(pensamento-7, o-6)
dobj(veio-5, pensamento-7)
partmod(pensamento-7, feito-8)
adpmod(feito-8, de-9)
num(palavras-11, duas-10)
adpobj(de-9, palavras-11)
advmod(Justiça-13, apenas-12)
appos(palavras-11, Justiça-13)
amod(Justiça-13, Social-14)
p(Desesperou-se-1, .-15)

mark(morram-2, Que-1)
root(ROOT-0, morram-2)
det(ricos-5, todos-3)
det(ricos-5, os-4)
acomp(morram-2, ricos-5)
p(morram-2, !-6)

root(ROOT-0, Seria-1)
det(solução-3, a-2)
nsubj(pensou-4, solução-3)
xcomp(Seria-1, pensou-4)
acomp(pensou-4, alegre-5)
p(Seria-1, .-6)

mark(daria-4, Mas-1)
p(daria-4, ---2)
nsubj(daria-4, quem-3)
root(ROOT-0, daria-4)
dobj(daria-4, dinheiro-5)
adp(pobres-7, aos-6)
iobj(daria-4, pobres-7)
p(daria-4, ?-8)

adpmod(parou-7, De-1)
adpobj(De-1, repente-2)
p(De-1, ---3)
adpmod(parou-7, de-4)
adpobj(de-4, repente-5)
nsubj(parou-7, tudo-6)
root(ROOT-0, parou-7)
p(parou-7, .-8)

det(ônibus-2, Os-1)
nsubj(pararam-3, ônibus-2)
root(ROOT-0, pararam-3)
det(carros-5, os-4)
nsubj(pararam-6, carros-5)
xcomp(pararam-3, pararam-6)
det(relógios-8, os-7)
nsubj(pararam-9, relógios-8)
ccomp(pararam-6, pararam-9)
det(pessoas-11, as-10)
dobj(pararam-9, pessoas-11)
adpmod(pararam-9, na-12)
adpobj(na-12, rua-13)
appos(rua-13, imobilizaram-se-14)
p(coração-18, ---15)
advmod(coração-18, só-16)
poss(coração-18, seu-17)
dobj(pararam-9, coração-18)
amod(coração-18, batia-19)
cc(coração-18, e-20)
adpmod(coração-18, para-21)
adpobj(para-21, quê-22)
p(pararam-3, ?-23)

root(ROOT-0, Viu-1)
mark(sabia-4, que-2)
neg(sabia-4, não-3)
ccomp(Viu-1, sabia-4)
xcomp(sabia-4, gerir-5)
det(mundo-7, o-6)
dobj(gerir-5, mundo-7)
p(Viu-1, .-8)

root(ROOT-0, Era-1)
det(incapaz-3, uma-2)
attr(Era-1, incapaz-3)
adpmod(incapaz-3, com-4)
adpobj(com-4, cabelos-5)
amod(cabelos-5, negros-6)
cc(cabelos-5, e-7)
conj(cabelos-5, unhas-8)
amod(unhas-8, compridas-9)
cc(compridas-9, e-10)
conj(compridas-9, vermelhas-11)
p(Era-1, .-12)

nsubj(era-2, Ela-1)
root(ROOT-0, era-2)
attr(era-2, isso-3)
p(era-2, :-4)
adpmod(era-2, como-5)
det(fotografia-7, uma-6)
adpobj(como-5, fotografia-7)
partmod(fotografia-7, colorida-8)
advmod(colorida-8, fora-9)
adpmod(fora-9, de-10)
adpobj(de-10, foco-11)
p(era-2, .-12)

root(ROOT-0, Fazia-1)
det(dias-4, todos-2)
det(dias-4, os-3)
nmod(Fazia-1, dias-4)
adpmod(Fazia-1, a-5)
adpobj(a-5, lista-6)
adpmod(lista-6, do-7)
nsubj(precisava-9, que-8)
rcmod(do-7, precisava-9)
cc(precisava-9, ou-10)
conj(precisava-9, queria-11)
xcomp(queria-11, fazer-12)
adpmod(fazer-12, no-13)
adpobj(no-13, dia-14)
amod(dia-14, seguinte-15)
p(precisava-9, ---16)
partmod(Fazia-1, era-17)
adpmod(era-17, desse-18)
adpobj(desse-18, modo-19)
nsubj(ligara-22, que-20)
dobj(ligara-22, se-21)
rcmod(modo-19, ligara-22)
adpmod(ligara-22, ao-23)
adpobj(ao-23, tempo-24)
amod(tempo-24, vazio-25)
p(Fazia-1, .-26)

advmod(tinha-4, Simplesmente-1)
nsubj(tinha-4, ela-2)
neg(tinha-4, não-3)
root(ROOT-0, tinha-4)
dobj(tinha-4, o-5)
dobj(fazer-7, que-6)
rcmod(o-5, fazer-7)
p(tinha-4, .-8)

root(ROOT-0, Faziam-1)
dobj(Faziam-1, tudo-2)
adpmod(Faziam-1, por-3)
adpobj(por-3, ela-4)
p(Faziam-1, .-5)

root(ROOT-0, Até-1)
advmod(filhos-5, mesmo-2)
det(filhos-5, os-3)
num(filhos-5, dois-4)
adpobj(Até-1, filhos-5)
p(Até-1, ---6)
cc(Até-1, pois-7)
advmod(fora-9, bem-8)
adpcomp(Até-1, fora-9)
det(marido-11, o-10)
nsubj(fora-9, marido-11)
nsubj(determinara-13, que-12)
rcmod(marido-11, determinara-13)
mark(teriam-15, que-14)
ccomp(determinara-13, teriam-15)
dobj(teriam-15, dois-16)
p(Até-1, .-17)

root(ROOT-0, Tem-se-1)
mark(fazer-3, que-2)
advcl(dissera-lhe-9, fazer-3)
dobj(fazer-3, força-4)
mark(vencer-6, para-5)
advcl(fazer-3, vencer-6)
adpmod(vencer-6, na-7)
adpobj(na-7, vida-8)
csubj(Tem-se-1, dissera-lhe-9)
det(avô-11, o-10)
dobj(dissera-lhe-9, avô-11)
amod(avô-11, morto-12)
p(Tem-se-1, .-13)

root(ROOT-0, Seria-1)
attr(Seria-1, ela-2)
adpmod(Seria-1, por-3)
adpobj(por-3, acaso-4)
amod(acaso-4, vencedora-5)
p(Seria-1, ?-6)

mark(vencer-2, Se-1)
advcl(estar-4, vencer-2)
aux(estar-4, fosse-3)
root(ROOT-0, estar-4)
adpmod(estar-4, em-5)
amod(tarde-7, plena-6)
adpobj(em-5, tarde-7)
amod(tarde-7, clara-8)
adpmod(estar-4, na-9)
adpobj(na-9, rua-10)
adpmod(rua-10, a-11)
adpobj(a-11, cara-12)
amod(cara-12, lambuzada-13)
adpmod(cara-12, de-14)
adpobj(de-14, maquilagem-15)
cc(estar-4, e-16)
conj(estar-4, lantejoulas-17)
amod(lantejoulas-17, douradas-18)
p(estar-4, .-19)

nsubj(vencer-3, Isso-1)
aux(vencer-3, era-2)
root(ROOT-0, vencer-3)
p(vencer-3, ?-4)

det(paciência-2, Que-1)
nsubj(tinha-3, paciência-2)
root(ROOT-0, tinha-3)
mark(consigo-6, que-4)
aux(consigo-6, ter-5)
ccomp(tinha-3, consigo-6)
dobj(consigo-6, mesma-7)
p(tinha-3, .-8)

det(paciência-2, Que-1)
nsubj(tinha-3, paciência-2)
root(ROOT-0, tinha-3)
mark(salvar-7, que-4)
aux(salvar-7, ter-5)
adp(salvar-7, para-6)
ccomp(tinha-3, salvar-7)
det(vida-11, a-8)
poss(vida-11, sua-9)
amod(vida-11, própria-10)
dobj(salvar-7, vida-11)
p(tinha-3, .-12)

root(ROOT-0, Salvar-1)
adpmod(Salvar-1, de-2)
adpobj(de-2, quê-3)
p(Salvar-1, ?-4)

root(ROOT-0, Do-1)
adpobj(Do-1, julgamento-2)
p(Do-1, ?-3)

cc(julgava-3, Mas-1)
nsubj(julgava-3, quem-2)
root(ROOT-0, julgava-3)
p(julgava-3, ?-4)

root(ROOT-0, Sentiu-1)
det(boca-3, a-2)
dobj(Sentiu-1, boca-3)
advmod(seca-5, inteiramente-4)
amod(boca-3, seca-5)
cc(boca-3, e-6)
det(garganta-8, a-7)
conj(boca-3, garganta-8)
adpmod(garganta-8, em-9)
adpobj(em-9, fogo-10)
p(Sentiu-1, ---11)
mwe(como-13, exatamente-12)
mwe(quando-14, como-13)
mark(tinha-15, quando-14)
advcl(---11, tinha-15)
mark(submeter-18, que-16)
prt(submeter-18, se-17)
ccomp(tinha-15, submeter-18)
det(exames-20, a-19)
dobj(submeter-18, exames-20)
amod(exames-20, escolares-21)
p(Sentiu-1, .-22)

cc(havia-3, E-1)
neg(havia-3, não-2)
root(ROOT-0, havia-3)
dobj(havia-3, água-4)
p(havia-3, !-5)

root(ROOT-0, Sabe-1)
dobj(Sabe-1, o-2)
nsubj(é-4, que-3)
rcmod(o-2, é-4)
attr(é-4, isso-5)
p(o-2, ---6)
neg(haver-8, não-7)
conj(o-2, haver-8)
dobj(haver-8, água-9)
p(Sabe-1, ?-10)

nsubj(pensar-2, Quis-1)
root(ROOT-0, pensar-2)
adpmod(pensar-2, em-3)
det(coisa-5, outra-4)
adpobj(em-3, coisa-5)
cc(pensar-2, e-6)
conj(pensar-2, esquecer-7)
det(momento-10, o-8)
amod(momento-10, difícil-9)
dobj(esquecer-7, momento-10)
amod(momento-10, presente-11)
p(pensar-2, .-12)

advmod(lembrou-se-2, Então-1)
root(ROOT-0, lembrou-se-2)
adpmod(lembrou-se-2, de-3)
adpobj(de-3, frases-4)
adpmod(frases-4, de-5)
det(livro-7, um-6)
adpobj(de-5, livro-7)
amod(livro-7, póstumo-8)
adpmod(livro-7, de-9)
adpobj(de-9, Eça-10)
adpmod(Eça-10, de-11)
adpobj(de-11, Queirós-12)
nsubj(estudado-15, que-13)
aux(estudado-15, havia-14)
rcmod(livro-7, estudado-15)
adpmod(estudado-15, no-16)
adpobj(no-16, ginásio-17)
p(lembrou-se-2, :-18)
det(lago-20, O-19)
nsubj(resplandeceu-23, lago-20)
adpmod(lago-20, de-21)
adpobj(de-21, Tiberíade-22)
parataxis(lembrou-se-2, resplandeceu-23)
amod(coberto-25, transparente-24)
dobj(resplandeceu-23, coberto-25)
adpmod(coberto-25, de-26)
adpobj(de-26, silêncio-27)
det(azul-29, mais-28)
appos(coberto-25, azul-29)
adpmod(azul-29, que-30)
det(céu-32, o-31)
adpobj(que-30, céu-32)
amod(céu-32, todo-33)
amod(céu-32, orlado-34)
adpmod(céu-32, de-35)
adpcomp(de-35, prados-36)
dobj(prados-36, floridos-37)
adpmod(floridos-37, de-38)
adpobj(de-38, densos-39)
amod(densos-39, vergeis-40)
adpmod(densos-39, de-41)
adpobj(de-41, rochas-42)
adpmod(rochas-42, de-43)
adpobj(de-43, pórfiro-44)
cc(pórfiro-44, e-45)
conj(pórfiro-44, alvos-46)
appos(alvos-46, terrenos-47)
adpmod(terrenos-47, por-48)
adpmod(por-48, entre-49)
det(palmares-51, os-50)
adpobj(entre-49, palmares-51)
adpmod(palmares-51, sob-52)
det(voo-54, o-53)
adpobj(sob-52, voo-54)
adpmod(voo-54, das-55)
adpobj(das-55, rolas-56)
p(lembrou-se-2, .-57)

root(ROOT-0, Sabia-1)
adpmod(Sabia-1, de-2)
adpobj(de-2, cor-3)
partmod(Sabia-1, porque-4)
mark(era-7, quando-5)
nsubj(era-7, adolescente-6)
advcl(porque-4, era-7)
advmod(sensível-9, muito-8)
acomp(era-7, sensível-9)
adpmod(sensível-9, a-10)
adpobj(a-10, palavras-11)
cc(era-7, e-12)
mark(desejava-14, porque-13)
conj(era-7, desejava-14)
adpmod(desejava-14, para-15)
adpobj(para-15, si-16)
amod(si-16, mesma-17)
det(destino-19, o-18)
dobj(desejava-14, destino-19)
adpmod(destino-19, de-20)
adpobj(de-20, resplendor-21)
adpmod(resplendor-21, do-22)
adpobj(do-22, lago-23)
adpmod(lago-23, de-24)
adpobj(de-24, TIBERÍADE-25)
p(Sabia-1, .-26)

root(ROOT-0, Teve-1)
det(vontade-3, uma-2)
dobj(Teve-1, vontade-3)
advmod(assassina-5, inesperadamente-4)
partmod(Teve-1, assassina-5)
p(assassina-5, :-6)
parataxis(assassina-5, a-7)
adpmod(a-7, de-8)
adpcomp(de-8, matar-9)
det(mendigos-12, todos-10)
det(mendigos-12, os-11)
dobj(matar-9, mendigos-12)
adpmod(mendigos-12, do-13)
adpobj(do-13, mundo-14)
p(Teve-1, !-15)

advmod(usufruir-9, Somente-1)
mwe(que-3, para-2)
mark(usufruir-9, que-3)
nsubj(usufruir-9, ela-4)
mwe(da-6, depois-5)
adpmod(ela-4, da-6)
adpobj(da-6, matança-7)
aux(usufruir-9, pudesse-8)
root(ROOT-0, usufruir-9)
adpmod(usufruir-9, em-10)
adpobj(em-10, paz-11)
poss(bem-estar-14, seu-12)
amod(bem-estar-14, extraordinário-13)
dobj(usufruir-9, bem-estar-14)
p(usufruir-9, .-15)

root(ROOT-0, Não-1)
p(Não-1, .-2)

det(mundo-2, O-1)
nsubj(sussurrava-4, mundo-2)
neg(sussurrava-4, não-3)
root(ROOT-0, sussurrava-4)
p(sussurrava-4, .-5)

det(mundo-2, O-1)
root(ROOT-0, mundo-2)
amod(mundo-2, gri-ta-va-3)
p(mundo-2, !-4)

root(ROOT-0, Pela-1)
adpobj(Pela-1, boca-2)
amod(boca-2, desdentada-3)
adpmod(boca-2, desse-4)
adpobj(desse-4, homem-5)
p(Pela-1, .-6)

det(senhora-3, A-1)
amod(senhora-3, jovem-2)
nsubj(pensou-6, senhora-3)
adpmod(senhora-3, do-4)
adpobj(do-4, banqueiro-5)
root(ROOT-0, pensou-6)
mark(suportar-10, que-7)
neg(suportar-10, não-8)
aux(suportar-10, ia-9)
ccomp(pensou-6, suportar-10)
det(falta-12, a-11)
dobj(suportar-10, falta-12)
adpmod(falta-12, de-13)
adpobj(de-13, maciez-14)
nsubj(jogavam-18, que-15)
dobj(jogavam-18, se-16)
iobj(jogavam-18, lhe-17)
rcmod(maciez-14, jogavam-18)
adpmod(jogavam-18, no-19)
adpobj(no-19, rosto-20)
advmod(maquilado-22, tão-21)
amod(rosto-20, maquilado-22)
p(pensou-6, .-23)

cc(festa-3, E-1)
det(festa-3, a-2)
root(ROOT-0, festa-3)
p(festa-3, ?-4)

root(ROOT-0, Como-1)
adpobj(Como-1, diria-2)
adpmod(diria-2, na-3)
adpobj(na-3, festa-4)
mark(dançasse-6, quando-5)
advcl(Como-1, dançasse-6)
adpmod(dançasse-6, como-7)
adpobj(como-7, diria-8)
adpmod(diria-8, ao-9)
adpobj(ao-9, parceiro-10)
nsubj(teria-13, que-11)
dobj(teria-13, a-12)
rcmod(parceiro-10, teria-13)
adpmod(teria-13, entre-14)
det(braços-16, os-15)
adpobj(entre-14, braços-16)
p(Como-1, .-17)

det(seguinte-2, O-1)
nsubj(olhe-4, seguinte-2)
p(seguinte-2, :-3)
root(ROOT-0, olhe-4)
det(mendigo-6, o-5)
nsubj(tem-8, mendigo-6)
advmod(tem-8, também-7)
parataxis(olhe-4, tem-8)
dobj(tem-8, sexo-9)
partmod(tem-8, disse-10)
mark(tinha-12, que-11)
ccomp(disse-10, tinha-12)
num(filhos-14, onze-13)
dobj(tinha-12, filhos-14)
p(olhe-4, .-15)

nsubj(vai-3, Ele-1)
neg(vai-3, não-2)
root(ROOT-0, vai-3)
det(reuniões-5, a-4)
nsubj(sai-9, reuniões-5)
amod(reuniões-5, sociais-6)
nsubj(sai-9, ele-7)
neg(sai-9, não-8)
ccomp(vai-3, sai-9)
adpmod(sai-9, nas-10)
adpobj(nas-10, colunas-11)
adpmod(colunas-11, do-12)
adpobj(do-12, Ibrahim-13)
cc(do-12, ou-14)
conj(do-12, do-15)
adpobj(do-15, Zózimo-16)
nsubj(tem-18, ele-17)
conj(sai-9, tem-18)
dobj(tem-18, fome-19)
adpmod(fome-19, de-20)
adpobj(de-20, pão-21)
cc(tem-18, e-22)
neg(de-24, não-23)
adpmod(quer-30, de-24)
adpobj(de-24, bolos-25)
nsubj(quer-30, ele-26)
adpmod(ele-26, na-27)
adpobj(na-27, verdade-28)
advmod(quer-30, só-29)
conj(tem-18, quer-30)
xcomp(quer-30, comer-31)
xcomp(comer-31, mingau-32)
mark(tem-35, pois-33)
neg(tem-35, não-34)
advcl(mingau-32, tem-35)
dobj(tem-35, dentes-36)
adpmod(dentes-36, para-37)
adpcomp(para-37, mastigar-38)
dobj(mastigar-38, carne-39)
p(vai-3, .-40)

root(ROOT-0, Carne-1)
p(Carne-1, ?-2)

root(ROOT-0, Lembrou-se-1)
advmod(Lembrou-se-1, vagamente-2)
mark(dissera-6, que-3)
det(cozinheira-5, a-4)
nsubj(dissera-6, cozinheira-5)
ccomp(Lembrou-se-1, dissera-6)
adpmod(dissera-6, que-7)
det(mignon-10, o-8)
amod(mignon-10, filet-9)
adpobj(que-7, mignon-10)
amod(mignon-10, subira-11)
adpmod(subira-11, de-12)
adpobj(de-12, preço-13)
p(Lembrou-se-1, .-14)

root(ROOT-0, Sim-1)
p(Sim-1, .-2)

advmod(dançar-4, Como-1)
aux(dançar-4, poderia-2)
dobj(dançar-4, ela-3)
root(ROOT-0, dançar-4)
p(dançar-4, ?-5)

advmod(fosse-3, Só-1)
prt(fosse-3, se-2)
root(ROOT-0, fosse-3)
det(dança-5, uma-4)
nsubj(fosse-3, dança-5)
amod(dança-5, doida-6)
cc(doida-6, e-7)
conj(doida-6, macabra-8)
adpmod(dança-5, de-9)
adpobj(de-9, mendigos-10)
p(fosse-3, .-11)

neg(era-4, Não-1)
nsubj(era-4, ela-2)
neg(era-4, não-3)
root(ROOT-0, era-4)
attr(era-4, mulher-5)
adpmod(mulher-5, de-6)
adpcomp(de-6, ter-7)
dobj(ter-7, chiliques-8)
cc(chiliques-8, e-9)
conj(chiliques-8, fricotes-10)
cc(era-4, e-11)
aux(desmaiar-13, ir-12)
conj(era-4, desmaiar-13)
cc(desmaiar-13, ou-14)
mark(sentir-16, se-15)
conj(desmaiar-13, sentir-16)
advmod(sentir-16, mal-17)
p(era-4, .-18)

root(ROOT-0, Como-1)
adpobj(Como-1, algumas-2)
adpmod(algumas-2, de-3)
poss(coleguinhas-5, suas-4)
adpobj(de-3, coleguinhas-5)
adpmod(coleguinhas-5, de-6)
adpobj(de-6, sociedade-7)
p(Como-1, .-8)

root(ROOT-0, Sorriu-1)
det(pouco-3, um-2)
dobj(Sorriu-1, pouco-3)
mark(pensar-5, ao-4)
advcl(Sorriu-1, pensar-5)
adpmod(pensar-5, em-6)
adpobj(em-6, termos-7)
adpmod(termos-7, de-8)
adpobj(de-8, coleguinhas-9)
p(Sorriu-1, .-10)

root(ROOT-0, Colegas-1)
adpmod(Colegas-1, em-2)
adpobj(em-2, quê-3)
p(Colegas-1, ?-4)

root(ROOT-0, Em-1)
dobj(vestir-3, se-2)
adpcomp(Em-1, vestir-3)
advmod(vestir-3, bem-4)
p(Em-1, ?-5)

root(ROOT-0, Em-1)
adpcomp(Em-1, dar-2)
dobj(dar-2, jantares-3)
adpmod(dar-2, para-4)
num(quarenta-6, trinta-5)
num(pessoas-7, quarenta-6)
adpobj(para-4, pessoas-7)
p(Em-1, ?-8)

nsubj(dera-11, Ela-1)
nsubj(dera-11, mesma-2)
partmod(mesma-2, aproveitando-3)
det(jardim-5, o-4)
dobj(aproveitando-3, jardim-5)
adpmod(aproveitando-3, no-6)
adpobj(no-6, verão-7)
nsubj(extinguia-10, que-8)
prt(extinguia-10, se-9)
rcmod(verão-7, extinguia-10)
root(ROOT-0, dera-11)
det(recepção-13, uma-12)
dobj(dera-11, recepção-13)
adpmod(dera-11, para-14)
det(convidados-16, quantos-15)
adpobj(para-14, convidados-16)
p(dera-11, ?-17)

neg(queria-3, Não-1)
neg(queria-3, não-2)
root(ROOT-0, queria-3)
xcomp(queria-3, pensar-4)
adpmod(pensar-4, nisso-5)
adpcomp(nisso-5, lembrou-se-6)
adpmod(lembrou-se-6, por-7)
adpobj(por-7, que-8)
adpmod(que-8, sem-9)
det(prazer-12, o-10)
amod(prazer-12, mesmo-11)
adpobj(sem-9, prazer-12)
p(queria-3, ?-13)

root(ROOT-0, das-1)
adpobj(das-1, mesas-2)
amod(mesas-2, espalhadas-3)
adpmod(mesas-2, sobre-4)
det(relva-6, a-5)
adpobj(sobre-4, relva-6)
adpmod(relva-6, a-7)
adpobj(a-7, luz-8)
adpmod(luz-8, de-9)
adpobj(de-9, vela-10)
p(das-1, .-11)

root(ROOT-0, luz-1)
adpmod(luz-1, de-2)
adpobj(de-2, vela-3)
p(luz-1, ?-4)

root(ROOT-0, pensou-1)
cc(pensou-1, mas-2)
nsubj(doida-5, eu-3)
aux(doida-5, estou-4)
conj(pensou-1, doida-5)
p(pensou-1, ?-6)

nsubj(caí-2, Eu-1)
root(ROOT-0, caí-2)
adpmod(caí-2, num-3)
adpobj(num-3, esquema-4)
p(caí-2, ?-5)

root(ROOT-0, Num-1)
adpobj(Num-1, esquema-2)
adpmod(esquema-2, de-3)
adpobj(de-3, gente-4)
amod(gente-4, rica-5)
p(Num-1, ?-6)

mwe(de-2, Antes-1)
mark(casar-3, de-2)
root(ROOT-0, casar-3)
dobj(casar-3, era-4)
adpmod(era-4, de-5)
